time	soil_rechr(1)	soil_rechr(2)
43395.83333	0	0
43395.84375	0	0
43395.85417	0	0
43395.86458	0	0
43395.875	0	0
43395.88542	0	0
43395.89583	0	0
43395.90625	0	0
43395.91667	0	0
43395.92708	0	0
43395.9375	0	0
43395.94792	0	0
43395.95833	0	0
43395.96875	0	0
43395.97917	0	0
43395.98958	0	0
43396	0	0
43396.01042	0	0
43396.02083	0	0
43396.03125	0	0
43396.04167	0	0
43396.05208	0	0
43396.0625	0	0
43396.07292	0	0
43396.08333	0	0
43396.09375	0	0
43396.10417	0	0
43396.11458	0	0
43396.125	0	0
43396.13542	0	0
43396.14583	0	0
43396.15625	0	0
43396.16667	0	0
43396.17708	0	0
43396.1875	0	0
43396.19792	0	0
43396.20833	0	0
43396.21875	0	0
43396.22917	0	0
43396.23958	0	0
43396.25	0	0
43396.26042	0	0
43396.27083	0	0
43396.28125	0	0
43396.29167	0	0
43396.30208	0	0
43396.3125	0	0
43396.32292	0	0
43396.33333	0	0
43396.34375	0	0
43396.35417	0	0
43396.36458	0	0
43396.375	0	0
43396.38542	0	0
43396.39583	0	0
43396.40625	0	0
43396.41667	0	0
43396.42708	0	0
43396.4375	0	0
43396.44792	0	0
43396.45833	0	0
43396.46875	0	0
43396.47917	0	0
43396.48958	0	0
43396.5	0	0
43396.51042	0	0
43396.52083	0	0
43396.53125	0	0
43396.54167	0	0
43396.55208	0	0
43396.5625	0	0
43396.57292	0	0
43396.58333	0	0
43396.59375	0	0
43396.60417	0	0
43396.61458	0	0
43396.625	0	0
43396.63542	0	0
43396.64583	0	0
43396.65625	0	0
43396.66667	0	0
43396.67708	0	0
43396.6875	0	0
43396.69792	0	0
43396.70833	0	0
43396.71875	0	0
43396.72917	0	0
43396.73958	0	0
43396.75	0	0
43396.76042	0	0
43396.77083	0	0
43396.78125	0	0
43396.79167	0	0
43396.80208	0	0
43396.8125	0	0
43396.82292	0	0
43396.83333	0	0
43396.84375	0	0
43396.85417	0	0
43396.86458	0	0
43396.875	0	0
43396.88542	0	0
43396.89583	0	0
43396.90625	0	0
43396.91667	0	0
43396.92708	0	0
43396.9375	0	0
43396.94792	0	0
43396.95833	0	0
43396.96875	0	0
43396.97917	0	0
43396.98958	0	0
43397	0	0
43397.01042	0	0
43397.02083	0	0
43397.03125	0	0
43397.04167	0	0
43397.05208	0	0
43397.0625	0	0
43397.07292	0	0
43397.08333	0	0
43397.09375	0	0
43397.10417	0	0
43397.11458	0	0
43397.125	0	0
43397.13542	0	0
43397.14583	0	0
43397.15625	0	0
43397.16667	0	0
43397.17708	0	0
43397.1875	0	0
43397.19792	0	0
43397.20833	0	0
43397.21875	0	0
43397.22917	0	0
43397.23958	0	0
43397.25	0	0
43397.26042	0	0
43397.27083	0	0
43397.28125	0	0
43397.29167	0	0
43397.30208	0	0
43397.3125	0	0
43397.32292	0	0
43397.33333	0	0
43397.34375	0	0
43397.35417	0	0
43397.36458	0	0
43397.375	0	0
43397.38542	0	0
43397.39583	0	0
43397.40625	0	0
43397.41667	0	0
43397.42708	0	0
43397.4375	0	0
43397.44792	0	0
43397.45833	0	0
43397.46875	0	0
43397.47917	0	0
43397.48958	0	0
43397.5	0	0
43397.51042	0	0
43397.52083	0	0
43397.53125	0	0
43397.54167	0	0
43397.55208	0	0
43397.5625	0	0
43397.57292	0	0
43397.58333	0	0
43397.59375	0	0
43397.60417	0	0
43397.61458	0	0
43397.625	0	0
43397.63542	0	0
43397.64583	0	0
43397.65625	0	0
43397.66667	0	0
43397.67708	0	0
43397.6875	0	0
43397.69792	0	0
43397.70833	0	0
43397.71875	0	0
43397.72917	0	0
43397.73958	0	0
43397.75	0	0
43397.76042	0	0
43397.77083	0	0
43397.78125	0	0
43397.79167	0	0
43397.80208	0	0
43397.8125	0	0
43397.82292	0	0
43397.83333	0	0
43397.84375	0	0
43397.85417	0	0
43397.86458	0	0
43397.875	0	0
43397.88542	0	0
43397.89583	0	0
43397.90625	0	0
43397.91667	0	0
43397.92708	0	0
43397.9375	0	0
43397.94792	0	0
43397.95833	0	0
43397.96875	0	0
43397.97917	0	0
43397.98958	0	0
43398	0	0
43398.01042	0	0
43398.02083	0	0
43398.03125	0	0
43398.04167	0	0
43398.05208	0	0
43398.0625	0	0
43398.07292	0	0
43398.08333	0	0
43398.09375	0	0
43398.10417	0	0
43398.11458	0	0
43398.125	0	0
43398.13542	0	0
43398.14583	0	0
43398.15625	0	0
43398.16667	0	0
43398.17708	0	0
43398.1875	0	0
43398.19792	0	0
43398.20833	0	0
43398.21875	0	0
43398.22917	0	0
43398.23958	0	0
43398.25	0	0
43398.26042	0	0
43398.27083	0	0
43398.28125	0	0
43398.29167	0	0
43398.30208	0	0
43398.3125	0	0
43398.32292	0	0
43398.33333	0	0
43398.34375	0	0
43398.35417	0	0
43398.36458	0	0
43398.375	0	0
43398.38542	0	0
43398.39583	0	0
43398.40625	0	0
43398.41667	0	0
43398.42708	0	0
43398.4375	0	0
43398.44792	0	0
43398.45833	0	0
43398.46875	0	0
43398.47917	0	0
43398.48958	0	0
43398.5	0	0
43398.51042	0	0
43398.52083	0	0
43398.53125	0	0
43398.54167	0	0
43398.55208	0	0
43398.5625	0	0
43398.57292	0	0
43398.58333	0	0
43398.59375	0	0
43398.60417	0	0
43398.61458	0	0
43398.625	0	0
43398.63542	0	0
43398.64583	0	0
43398.65625	0	0
43398.66667	0	0
43398.67708	0	0
43398.6875	0	0
43398.69792	0	0
43398.70833	0	0
43398.71875	0	0
43398.72917	0	0
43398.73958	0	0
43398.75	0	0
43398.76042	0	0
43398.77083	0	0
43398.78125	0	0
43398.79167	0	0
43398.80208	0	0
43398.8125	0	0
43398.82292	0	0
43398.83333	0	0
43398.84375	0	0
43398.85417	0	0
43398.86458	0	0
43398.875	0	0
43398.88542	0	0
43398.89583	0	0
43398.90625	0	0
43398.91667	0	0
43398.92708	0	0
43398.9375	0	0
43398.94792	0	0
43398.95833	0	0
43398.96875	0	0
43398.97917	0	0
43398.98958	0	0
43399	0	0
43399.01042	0	0
43399.02083	0	0
43399.03125	0	0
43399.04167	0	0
43399.05208	0	0
43399.0625	0	0
43399.07292	0	0
43399.08333	0	0
43399.09375	0	0
43399.10417	0	0
43399.11458	0	0
43399.125	0	0
43399.13542	0	0
43399.14583	0	0
43399.15625	0	0
43399.16667	0	0
43399.17708	0	0
43399.1875	0	0
43399.19792	0	0
43399.20833	0	0
43399.21875	0	0
43399.22917	0	0
43399.23958	0	0
43399.25	0	0
43399.26042	0	0
43399.27083	0	0
43399.28125	0	0
43399.29167	0	0
43399.30208	0	0
43399.3125	0	0
43399.32292	0	0
43399.33333	0	0
43399.34375	0	0
43399.35417	0	0
43399.36458	0	0
43399.375	0	0
43399.38542	0	0
43399.39583	0	0
43399.40625	0	0
43399.41667	0	0
43399.42708	0	0
43399.4375	0	0
43399.44792	0	0
43399.45833	0	0
43399.46875	0	0
43399.47917	0	0
43399.48958	0	0
43399.5	0	0
43399.51042	0	0
43399.52083	0	0
43399.53125	0	0
43399.54167	0	0
43399.55208	0	0
43399.5625	0	0
43399.57292	0	0
43399.58333	0	0
43399.59375	0	0
43399.60417	0	0
43399.61458	0	0
43399.625	0	0
43399.63542	0	0
43399.64583	0	0
43399.65625	0	0
43399.66667	0	0
43399.67708	0	0
43399.6875	0	0
43399.69792	0	0
43399.70833	0	0
43399.71875	0	0
43399.72917	0	0
43399.73958	0	0
43399.75	0	0
43399.76042	0	0
43399.77083	0	0
43399.78125	0	0
43399.79167	0	0
43399.80208	0	0
43399.8125	0	0
43399.82292	0	0
43399.83333	0	0
43399.84375	0	0
43399.85417	0	0
43399.86458	0	0
43399.875	0	0
43399.88542	0	0
43399.89583	0	0
43399.90625	0	0
43399.91667	0	0
43399.92708	0	0
43399.9375	0	0
43399.94792	0	0
43399.95833	0	0
43399.96875	0	0
43399.97917	0	0
43399.98958	0	0
43400	0	0
43400.01042	0	0
43400.02083	0	0
43400.03125	0	0
43400.04167	0	0
43400.05208	0	0
43400.0625	0	0
43400.07292	0	0
43400.08333	0	0
43400.09375	0	0
43400.10417	0	0
43400.11458	0	0
43400.125	0	0
43400.13542	0	0
43400.14583	0	0
43400.15625	0	0
43400.16667	0	0
43400.17708	0	0
43400.1875	0	0
43400.19792	0	0
43400.20833	0	0
43400.21875	0	0
43400.22917	0	0
43400.23958	0	0
43400.25	0	0
43400.26042	0	0
43400.27083	0	0
43400.28125	0	0
43400.29167	0	0
43400.30208	0	0
43400.3125	0	0
43400.32292	0	0
43400.33333	0	0
43400.34375	0	0
43400.35417	0	0
43400.36458	0	0
43400.375	0	0
43400.38542	0	0
43400.39583	0	0
43400.40625	0	0
43400.41667	0	0
43400.42708	0	0
43400.4375	0	0
43400.44792	0	0
43400.45833	0	0
43400.46875	0	0
43400.47917	0	0
43400.48958	0	0
43400.5	0	0
43400.51042	0	0
43400.52083	0	0
43400.53125	0	0
43400.54167	0	0
43400.55208	0	0
43400.5625	0	0
43400.57292	0	0
43400.58333	0	0
43400.59375	0	0
43400.60417	0	0
43400.61458	0	0
43400.625	0	0
43400.63542	0	0
43400.64583	0	0
43400.65625	0	0
43400.66667	0	0
43400.67708	0	0
43400.6875	0	0
43400.69792	0	0
43400.70833	0	0
43400.71875	0	0
43400.72917	0	0
43400.73958	0	0
43400.75	0	0
43400.76042	0	0
43400.77083	0	0
43400.78125	0	0
43400.79167	0	0
43400.80208	0	0
43400.8125	0	0
43400.82292	0	0
43400.83333	0	0
43400.84375	0	0
43400.85417	0	0
43400.86458	0	0
43400.875	0	0
43400.88542	0	0
43400.89583	0	0
43400.90625	0	0
43400.91667	0	0
43400.92708	0	0
43400.9375	0	0
43400.94792	0	0
43400.95833	0	0
43400.96875	0	0
43400.97917	0	0
43400.98958	0	0
43401	0	0
43401.01042	0	0
43401.02083	0	0
43401.03125	0	0
43401.04167	0	0
43401.05208	0	0
43401.0625	0	0
43401.07292	0	0
43401.08333	0	0
43401.09375	0	0
43401.10417	0	0
43401.11458	0	0
43401.125	0	0
43401.13542	0	0
43401.14583	0	0
43401.15625	0	0
43401.16667	0	0
43401.17708	0	0
43401.1875	0	0
43401.19792	0	0
43401.20833	0	0
43401.21875	0	0
43401.22917	0	0
43401.23958	0	0
43401.25	0	0
43401.26042	0	0
43401.27083	0	0
43401.28125	0	0
43401.29167	0	0
43401.30208	0	0
43401.3125	0	0
43401.32292	0	0
43401.33333	0	0
43401.34375	0	0
43401.35417	0	0
43401.36458	0	0
43401.375	0	0
43401.38542	0	0
43401.39583	0	0
43401.40625	0	0
43401.41667	0	0
43401.42708	0	0
43401.4375	0	0
43401.44792	0	0
43401.45833	0	0
43401.46875	0	0
43401.47917	0	0
43401.48958	0	0
43401.5	0	0
43401.51042	0	0
43401.52083	0	0
43401.53125	0	0
43401.54167	0	0
43401.55208	0	0
43401.5625	0	0
43401.57292	0	0
43401.58333	0	0
43401.59375	0	0
43401.60417	0	0
43401.61458	0	0
43401.625	0	0
43401.63542	0	0
43401.64583	0	0
43401.65625	0	0
43401.66667	0	0
43401.67708	0	0
43401.6875	0	0
43401.69792	0	0
43401.70833	0	0
43401.71875	0	0
43401.72917	0	0
43401.73958	0	0
43401.75	0	0
43401.76042	0	0
43401.77083	0	0
43401.78125	0	0
43401.79167	0	0
43401.80208	0	0
43401.8125	0	0
43401.82292	0	0
43401.83333	0	0
43401.84375	0	0
43401.85417	0	0
43401.86458	0	0
43401.875	0	0
43401.88542	0	0
43401.89583	0	0
43401.90625	0	0
43401.91667	0	0
43401.92708	0	0
43401.9375	0	0
43401.94792	0	0
43401.95833	0	0
43401.96875	0	0
43401.97917	0	0
43401.98958	0	0
43402	0	0
43402.01042	0	0
43402.02083	0	0
43402.03125	0	0
43402.04167	0	0
43402.05208	0	0
43402.0625	0	0
43402.07292	0	0
43402.08333	0	0
43402.09375	0	0
43402.10417	0	0
43402.11458	0	0
43402.125	0	0
43402.13542	0	0
43402.14583	0	0
43402.15625	0	0
43402.16667	0	0
43402.17708	0	0
43402.1875	0	0
43402.19792	0	0
43402.20833	0	0
43402.21875	0	0
43402.22917	0	0
43402.23958	0	0
43402.25	0	0
43402.26042	0	0
43402.27083	0	0
43402.28125	0	0
43402.29167	0	0
43402.30208	0	0
43402.3125	0	0
43402.32292	0	0
43402.33333	0	0
43402.34375	0	0
43402.35417	0	0
43402.36458	0	0
43402.375	0	0
43402.38542	0	0
43402.39583	0	0
43402.40625	0	0
43402.41667	0	0
43402.42708	0	0
43402.4375	0	0
43402.44792	0	0
43402.45833	0	0
43402.46875	0	0
43402.47917	0	0
43402.48958	0	0
43402.5	0	0
43402.51042	0	0
43402.52083	0	0
43402.53125	0	0
43402.54167	0	0
43402.55208	0	0
43402.5625	0	0
43402.57292	0	0
43402.58333	0	0
43402.59375	0	0
43402.60417	0	0
43402.61458	0	0
43402.625	0	0
43402.63542	0	0
43402.64583	0	0
43402.65625	0	0
43402.66667	0	0
43402.67708	0	0
43402.6875	0	0
43402.69792	0	0
43402.70833	0	0
43402.71875	0	0
43402.72917	0	0
43402.73958	0	0
43402.75	0	0
43402.76042	0	0
43402.77083	0	0
43402.78125	0	0
43402.79167	0	0
43402.80208	0	0
43402.8125	0	0
43402.82292	0	0
43402.83333	0	0
43402.84375	0	0
43402.85417	0	0
43402.86458	0	0
43402.875	0	0
43402.88542	0	0
43402.89583	0	0
43402.90625	0	0
43402.91667	0	0
43402.92708	0	0
43402.9375	0	0
43402.94792	0	0
43402.95833	0	0
43402.96875	0	0
43402.97917	0	0
43402.98958	0	0
43403	0	0
43403.01042	0	0
43403.02083	0	0
43403.03125	0	0
43403.04167	0	0
43403.05208	0	0
43403.0625	0	0
43403.07292	0	0
43403.08333	0	0
43403.09375	0	0
43403.10417	0	0
43403.11458	0	0
43403.125	0	0
43403.13542	0	0
43403.14583	0	0
43403.15625	0	0
43403.16667	0	0
43403.17708	0	0
43403.1875	0	0
43403.19792	0	0
43403.20833	0	0
43403.21875	0	0
43403.22917	0	0
43403.23958	0	0
43403.25	0	0
43403.26042	0	0
43403.27083	0	0
43403.28125	0	0
43403.29167	0	0
43403.30208	0	0
43403.3125	0	0
43403.32292	0	0
43403.33333	0	0
43403.34375	0	0
43403.35417	0	0
43403.36458	0	0
43403.375	0	0
43403.38542	0	0
43403.39583	0	0
43403.40625	0	0
43403.41667	0	0
43403.42708	0	0
43403.4375	0	0
43403.44792	0	0
43403.45833	0	0
43403.46875	0	0
43403.47917	0	0
43403.48958	0	0
43403.5	0	0
43403.51042	0	0
43403.52083	0	0
43403.53125	0	0
43403.54167	0	0
43403.55208	0	0
43403.5625	0	0
43403.57292	0	0
43403.58333	0	0
43403.59375	0	0
43403.60417	0	0
43403.61458	0	0
43403.625	0	0
43403.63542	0	0
43403.64583	0	0
43403.65625	0	0
43403.66667	0	0
43403.67708	0	0
43403.6875	0	0
43403.69792	0	0
43403.70833	0	0
43403.71875	0	0
43403.72917	0	0
43403.73958	0	0
43403.75	0	0
43403.76042	0	0
43403.77083	0	0
43403.78125	0	0
43403.79167	0	0
43403.80208	0	0
43403.8125	0	0
43403.82292	0	0
43403.83333	0	0
43403.84375	0	0
43403.85417	0	0
43403.86458	0	0
43403.875	0	0
43403.88542	0	0
43403.89583	0	0
43403.90625	0	0
43403.91667	0	0
43403.92708	0	0
43403.9375	0	0
43403.94792	0	0
43403.95833	0	0
43403.96875	0	0
43403.97917	0	0
43403.98958	0	0
43404	0	0
43404.01042	0	0
43404.02083	0	0
43404.03125	0	0
43404.04167	0	0
43404.05208	0	0
43404.0625	0	0
43404.07292	0	0
43404.08333	0	0
43404.09375	0	0
43404.10417	0	0
43404.11458	0	0
43404.125	0	0
43404.13542	0	0
43404.14583	0	0
43404.15625	0	0
43404.16667	0	0
43404.17708	0	0
43404.1875	0	0
43404.19792	0	0
43404.20833	0	0
43404.21875	0	0
43404.22917	0	0
43404.23958	0	0
43404.25	0	0
43404.26042	0	0
43404.27083	0	0
43404.28125	0	0
43404.29167	0	0
43404.30208	0	0
43404.3125	0	0
43404.32292	0	0
43404.33333	0	0
43404.34375	0	0
43404.35417	0	0
43404.36458	0	0
43404.375	0	0
43404.38542	0	0
43404.39583	0	0
43404.40625	0	0
43404.41667	0	0
43404.42708	0	0
43404.4375	0	0
43404.44792	0	0
43404.45833	0	0
43404.46875	0	0
43404.47917	0	0
43404.48958	0	0
43404.5	0	0
43404.51042	0	0
43404.52083	0	0
43404.53125	0	0
43404.54167	0	0
43404.55208	0	0
43404.5625	0	0
43404.57292	0	0
43404.58333	0	0
43404.59375	0	0
43404.60417	0	0
43404.61458	0	0
43404.625	0	0
43404.63542	0	0
43404.64583	0	0
43404.65625	0	0
43404.66667	0	0
43404.67708	0	0
43404.6875	0	0
43404.69792	0	0
43404.70833	0	0
43404.71875	0	0
43404.72917	0	0
43404.73958	0	0
43404.75	0	0
43404.76042	0	0
43404.77083	0	0
43404.78125	0	0
43404.79167	0	0
43404.80208	0	0
43404.8125	0	0
43404.82292	0	0
43404.83333	0	0
43404.84375	0	0
43404.85417	0	0
43404.86458	0	0
43404.875	0	0
43404.88542	0	0
43404.89583	0	0
43404.90625	0	0
43404.91667	0	0
43404.92708	0	0
43404.9375	0	0
43404.94792	0	0
43404.95833	0	0
43404.96875	0	0
43404.97917	0	0
43404.98958	0	0
43405	0	0
43405.01042	0	0
43405.02083	0	0
43405.03125	0	0
43405.04167	0	0
43405.05208	0	0
43405.0625	0	0
43405.07292	0	0
43405.08333	0	0
43405.09375	0	0
43405.10417	0	0
43405.11458	0	0
43405.125	0	0
43405.13542	0	0
43405.14583	0	0
43405.15625	0	0
43405.16667	0	0
43405.17708	0	0
43405.1875	0	0
43405.19792	0	0
43405.20833	0	0
43405.21875	0	0
43405.22917	0	0
43405.23958	0	0
43405.25	0	0
43405.26042	0	0
43405.27083	0	0
43405.28125	0	0
43405.29167	0	0
43405.30208	0	0
43405.3125	0	0
43405.32292	0	0
43405.33333	0	0
43405.34375	0	0
43405.35417	0	0
43405.36458	0	0
43405.375	0	0
43405.38542	0	0
43405.39583	0	0
43405.40625	0	0
43405.41667	0	0
43405.42708	0	0
43405.4375	0	0
43405.44792	0	0
43405.45833	0	0
43405.46875	0	0
43405.47917	0	0
43405.48958	0	0
43405.5	0	0
43405.51042	0	0
43405.52083	0	0
43405.53125	0	0
43405.54167	0	0
43405.55208	0	0
43405.5625	0	0
43405.57292	0	0
43405.58333	0	0
43405.59375	0	0
43405.60417	0	0
43405.61458	0	0
43405.625	0	0
43405.63542	0	0
43405.64583	0	0
43405.65625	0	0
43405.66667	0	0
43405.67708	0	0
43405.6875	0	0
43405.69792	0	0
43405.70833	0	0
43405.71875	0	0
43405.72917	0	0
43405.73958	0	0
43405.75	0	0
43405.76042	0	0
43405.77083	0	0
43405.78125	0	0
43405.79167	0	0
43405.80208	0	0
43405.8125	0	0
43405.82292	0	0
43405.83333	0	0
43405.84375	0	0
43405.85417	0	0
43405.86458	0	0
43405.875	0	0
43405.88542	0	0
43405.89583	0	0
43405.90625	0	0
43405.91667	0	0
43405.92708	0	0
43405.9375	0	0
43405.94792	0	0
43405.95833	0	0
43405.96875	0	0
43405.97917	0	0
43405.98958	0	0
43406	0	0
43406.01042	0	0
43406.02083	0	0
43406.03125	0	0
43406.04167	0	0
43406.05208	0	0
43406.0625	0	0
43406.07292	0	0
43406.08333	0	0
43406.09375	0	0
43406.10417	0	0
43406.11458	0	0
43406.125	0	0
43406.13542	0	0
43406.14583	0	0
43406.15625	0	0
43406.16667	0	0
43406.17708	0	0
43406.1875	0	0
43406.19792	0	0
43406.20833	0	0
43406.21875	0	0
43406.22917	0	0
43406.23958	0	0
43406.25	0	0
43406.26042	0	0
43406.27083	0	0
43406.28125	0	0
43406.29167	0	0
43406.30208	0	0
43406.3125	0	0
43406.32292	0	0
43406.33333	0	0
43406.34375	0	0
43406.35417	0	0
43406.36458	0	0
43406.375	0	0
43406.38542	0	0
43406.39583	0	0
43406.40625	0	0
43406.41667	0	0
43406.42708	0	0
43406.4375	0	0
43406.44792	0	0
43406.45833	0	0
43406.46875	0	0
43406.47917	0	0
43406.48958	0	0
43406.5	0	0
43406.51042	0	0
43406.52083	0	0
43406.53125	0	0
43406.54167	0	0
43406.55208	0	0
43406.5625	0	0
43406.57292	0	0
43406.58333	0	0
43406.59375	0	0
43406.60417	0	0
43406.61458	0	0
43406.625	0	0
43406.63542	0	0
43406.64583	0	0
43406.65625	0	0
43406.66667	0	0
43406.67708	0	0
43406.6875	0	0
43406.69792	0	0
43406.70833	0	0
43406.71875	0	0
43406.72917	0	0
43406.73958	0	0
43406.75	0	0
43406.76042	0	0
43406.77083	0	0
43406.78125	0	0
43406.79167	0	0
43406.80208	0	0
43406.8125	0	0
43406.82292	0	0
43406.83333	0	0
43406.84375	0	0
43406.85417	0	0
43406.86458	0	0
43406.875	0	0
43406.88542	0	0
43406.89583	0	0
43406.90625	0	0
43406.91667	0	0
43406.92708	0	0
43406.9375	0	0
43406.94792	0	0
43406.95833	0	0
43406.96875	0	0
43406.97917	0	0
43406.98958	0	0
43407	0	0
43407.01042	0	0
43407.02083	0	0
43407.03125	0	0
43407.04167	0	0
43407.05208	0	0
43407.0625	0	0
43407.07292	0	0
43407.08333	0	0
43407.09375	0	0
43407.10417	0	0
43407.11458	0	0
43407.125	0	0
43407.13542	0	0
43407.14583	0	0
43407.15625	0	0
43407.16667	0	0
43407.17708	0	0
43407.1875	0	0
43407.19792	0	0
43407.20833	0	0
43407.21875	0	0
43407.22917	0	0
43407.23958	0	0
43407.25	0	0
43407.26042	0	0
43407.27083	0	0
43407.28125	0	0
43407.29167	0	0
43407.30208	0	0
43407.3125	0	0
43407.32292	0	0
43407.33333	0	0
43407.34375	0	0
43407.35417	0	0
43407.36458	0	0
43407.375	0	0
43407.38542	0	0
43407.39583	0	0
43407.40625	0	0
43407.41667	0	0
43407.42708	0	0
43407.4375	0	0
43407.44792	0	0
43407.45833	0	0
43407.46875	0	0
43407.47917	0	0
43407.48958	0	0
43407.5	0	0
43407.51042	0	0
43407.52083	0	0
43407.53125	0	0
43407.54167	0	0
43407.55208	0	0
43407.5625	0	0
43407.57292	0	0
43407.58333	0	0
43407.59375	0	0
43407.60417	0	0
43407.61458	0	0
43407.625	0	0
43407.63542	0	0
43407.64583	0	0
43407.65625	0	0
43407.66667	0	0
43407.67708	0	0
43407.6875	0	0
43407.69792	0	0
43407.70833	0	0
43407.71875	0	0
43407.72917	0	0
43407.73958	0	0
43407.75	0	0
43407.76042	0	0
43407.77083	0	0
43407.78125	0	0
43407.79167	0	0
43407.80208	0	0
43407.8125	0	0
43407.82292	0	0
43407.83333	0	0
43407.84375	0	0
43407.85417	0	0
43407.86458	0	0
43407.875	0	0
43407.88542	0	0
43407.89583	0	0
43407.90625	0	0
43407.91667	0	0
43407.92708	0	0
43407.9375	0	0
43407.94792	0	0
43407.95833	0	0
43407.96875	0	0
43407.97917	0	0
43407.98958	0	0
43408	0	0
43408.01042	0	0
43408.02083	0	0
43408.03125	0	0
43408.04167	0	0
43408.05208	0	0
43408.0625	0	0
43408.07292	0	0
43408.08333	0	0
43408.09375	0	0
43408.10417	0	0
43408.11458	0	0
43408.125	0	0
43408.13542	0	0
43408.14583	0	0
43408.15625	0	0
43408.16667	0	0
43408.17708	0	0
43408.1875	0	0
43408.19792	0	0
43408.20833	0	0
43408.21875	0	0
43408.22917	0	0
43408.23958	0	0
43408.25	0	0
43408.26042	0	0
43408.27083	0	0
43408.28125	0	0
43408.29167	0	0
43408.30208	0	0
43408.3125	0	0
43408.32292	0	0
43408.33333	0	0
43408.34375	0	0
43408.35417	0	0
43408.36458	0	0
43408.375	0	0
43408.38542	0	0
43408.39583	0	0
43408.40625	0	0
43408.41667	0	0
43408.42708	0	0
43408.4375	0	0
43408.44792	0	0
43408.45833	0	0
43408.46875	0	0
43408.47917	0	0
43408.48958	0	0
43408.5	0	0
43408.51042	0	0
43408.52083	0	0
43408.53125	0	0
43408.54167	0	0
43408.55208	0	0
43408.5625	0	0
43408.57292	0	0
43408.58333	0	0
43408.59375	0	0
43408.60417	0	0
43408.61458	0	0
43408.625	0	0
43408.63542	0	0
43408.64583	0	0
43408.65625	0	0
43408.66667	0	0
43408.67708	0	0
43408.6875	0	0
43408.69792	0	0
43408.70833	0	0
43408.71875	0	0
43408.72917	0	0
43408.73958	0	0
43408.75	0	0
43408.76042	0	0
43408.77083	0	0
43408.78125	0	0
43408.79167	0	0
43408.80208	0	0
43408.8125	0	0
43408.82292	0	0
43408.83333	0	0
43408.84375	0	0
43408.85417	0	0
43408.86458	0	0
43408.875	0	0
43408.88542	0	0
43408.89583	0	0
43408.90625	0	0
43408.91667	0	0
43408.92708	0	0
43408.9375	0	0
43408.94792	0	0
43408.95833	0	0
43408.96875	0	0
43408.97917	0	0
43408.98958	0	0
43409	0	0
43409.01042	0	0
43409.02083	0	0
43409.03125	0	0
43409.04167	0	0
43409.05208	0	0
43409.0625	0	0
43409.07292	0	0
43409.08333	0	0
43409.09375	0	0
43409.10417	0	0
43409.11458	0	0
43409.125	0	0
43409.13542	0	0
43409.14583	0	0
43409.15625	0	0
43409.16667	0	0
43409.17708	0	0
43409.1875	0	0
43409.19792	0	0
43409.20833	0	0
43409.21875	0	0
43409.22917	0	0
43409.23958	0	0
43409.25	0	0
43409.26042	0	0
43409.27083	0	0
43409.28125	0	0
43409.29167	0	0
43409.30208	0	0
43409.3125	0	0
43409.32292	0	0
43409.33333	0	0
43409.34375	0	0
43409.35417	0	0
43409.36458	0	0
43409.375	0	0
43409.38542	0	0
43409.39583	0	0
43409.40625	0	0
43409.41667	0	0
43409.42708	0	0
43409.4375	0	0
43409.44792	0	0
43409.45833	0	0
43409.46875	0	0
43409.47917	0	0
43409.48958	0	0
43409.5	0	0
43409.51042	0	0
43409.52083	0	0
43409.53125	0	0
43409.54167	0	0
43409.55208	0	0
43409.5625	0	0
43409.57292	0	0
43409.58333	0	0
43409.59375	0	0
43409.60417	0	0
43409.61458	0	0
43409.625	0	0
43409.63542	0	0
43409.64583	0	0
43409.65625	0	0
43409.66667	0	0
43409.67708	0	0
43409.6875	0	0
43409.69792	0	0
43409.70833	0	0
43409.71875	0	0
43409.72917	0	0
43409.73958	0	0
43409.75	0	0
43409.76042	0	0
43409.77083	0	0
43409.78125	0	0
43409.79167	0	0
43409.80208	0	0
43409.8125	0	0
43409.82292	0	0
43409.83333	0	0
43409.84375	0	0
43409.85417	0	0
43409.86458	0	0
43409.875	0	0
43409.88542	0	0
43409.89583	0	0
43409.90625	0	0
43409.91667	0	0
43409.92708	0	0
43409.9375	0	0
43409.94792	0	0
43409.95833	0	0
43409.96875	0	0
43409.97917	0	0
43409.98958	0	0
43410	0	0
43410.01042	0	0
43410.02083	0	0
43410.03125	0	0
43410.04167	0	0
43410.05208	0	0
43410.0625	0	0
43410.07292	0	0
43410.08333	0	0
43410.09375	0	0
43410.10417	0	0
43410.11458	0	0
43410.125	0	0
43410.13542	0	0
43410.14583	0	0
43410.15625	0	0
43410.16667	0	0
43410.17708	0	0
43410.1875	0	0
43410.19792	0	0
43410.20833	0	0
43410.21875	0	0
43410.22917	0	0
43410.23958	0	0
43410.25	0	0
43410.26042	0	0
43410.27083	0	0
43410.28125	0	0
43410.29167	0	0
43410.30208	0	0
43410.3125	0	0
43410.32292	0	0
43410.33333	0	0
43410.34375	0	0
43410.35417	0	0
43410.36458	0	0
43410.375	0	0
43410.38542	0	0
43410.39583	0	0
43410.40625	0	0
43410.41667	0	0
43410.42708	0	0
43410.4375	0	0
43410.44792	0	0
43410.45833	0	0
43410.46875	0	0
43410.47917	0	0
43410.48958	0	0
43410.5	0	0
43410.51042	0	0
43410.52083	0	0
43410.53125	0	0
